3858,RecvInput,795042592,795042616,24
3297,SendDistance,795162232,795176580,14348
3859,RecvInput,795247684,795247712,28
3298,SendDistance,795384408,795398920,14512
3860,RecvInput,795452768,795452792,24
3299,SendDistance,795606588,795621180,14592
3861,RecvInput,795657872,795657896,24
3862,RecvInput,795880068,795880096,28
3300,SendDistance,795921780,796026508,104728
3863,RecvInput,796085128,796085152,24
3301,SendDistance,796238948,796254148,15200
3864,RecvInput,796290232,796290256,24
3865,RecvInput,796512432,796512456,24
3302,SendDistance,796554140,796569308,15168
3866,RecvInput,796717500,796717528,28
3303,SendDistance,796785864,796890564,104700
3867,RecvInput,796922604,796922628,24
3868,RecvInput,797144808,797144832,24
3304,SendDistance,797186512,797201692,15180
3869,RecvInput,797349884,797349916,32
3305,SendDistance,797418244,797522952,104708
3870,RecvInput,797554988,797555012,24
3871,RecvInput,797777192,797777216,24
3306,SendDistance,797818904,797834248,15344
3872,RecvInput,797982268,797982292,24
3307,SendDistance,798050632,798066284,15652
3873,RecvInput,798187372,798187400,28
3308,SendDistance,798272836,798377544,104708
3874,RecvInput,798392476,798392500,24
3875,RecvInput,798631752,798631776,24
3309,SendDistance,798673464,798689088,15624
3876,RecvInput,798836840,798836868,28
3310,SendDistance,798905212,798921228,16016
3877,RecvInput,799041948,799041976,28
3311,SendDistance,799127400,799143244,15844
3878,RecvInput,799247032,799247060,28
3312,SendDistance,799349576,799365348,15772
3879,RecvInput,799452136,799452168,32
3313,SendDistance,799571780,799587712,15932
3880,RecvInput,799657248,799657272,24
3314,SendDistance,799793972,799810000,16028
3881,RecvInput,799862332,799862360,28
3315,SendDistance,800016148,800032364,16216
3882,RecvInput,800067432,800067460,28
3883,RecvInput,800289640,800289668,28
3316,SendDistance,800331356,800347732,16376
3884,RecvInput,800494712,800494740,28
3317,SendDistance,800563072,800579508,16436
3885,RecvInput,800699788,800699812,24
3318,SendDistance,800785240,800801732,16492
3886,RecvInput,800904876,800904904,28
3319,SendDistance,801007412,801023952,16540
3887,RecvInput,801109944,801109968,24
3320,SendDistance,801229572,801246136,16564
3888,RecvInput,801315024,801315052,28
3321,SendDistance,801451748,801468360,16612
3889,RecvInput,801520116,801520140,24
3890,RecvInput,801725180,801725208,28
3322,SendDistance,801673924,801820384,146460
3891,RecvInput,801930232,801930264,32
3323,SendDistance,802032776,802049548,16772
3892,RecvInput,802135324,802135348,24
3893,RecvInput,802340384,802340412,28
3324,SendDistance,802254960,802401420,146460
24,SendWeatherData,802450368,802486776,36408
3894,RecvInput,802545428,802545452,24
3325,SendDistance,802613788,802630884,17096
3895,RecvInput,802750512,802750540,28
3326,SendDistance,802835964,802852948,16984
3896,RecvInput,802955584,802955608,24
3327,SendDistance,803058120,803162832,104712
3897,RecvInput,803160632,803160660,28
3898,RecvInput,803417004,803417028,24
3328,SendDistance,803458712,803475908,17196
3899,RecvInput,803622064,803622092,28
3329,SendDistance,803690420,803795136,104716
3900,RecvInput,803827116,803827144,28
3901,RecvInput,804049304,804049332,28
3330,SendDistance,804091020,804108644,17624
3902,RecvInput,804254372,804254400,28
3331,SendDistance,804322728,804340460,17732
3903,RecvInput,804459436,804459464,28
3332,SendDistance,804544892,804562760,17868
3904,RecvInput,804664528,804664552,24
3333,SendDistance,804767072,804784972,17900
