t14264,RecvInput,2946003008,2946003032,24
d0
t11628,SendDistance,2946088452,2946193160,104708
t14265,RecvInput,2946208060,2946208084,24
t14266,RecvInput,2946447336,2946447368,32
d132
t11629,SendDistance,2946492176,2946506800,14624
t14267,RecvInput,2946652392,2946652420,28
d0
t11630,SendDistance,2946720748,2946825456,104708
t14268,RecvInput,2946857444,2946857468,24
t14269,RecvInput,2947079628,2947079656,28
d135
t11631,SendDistance,2947124456,2947139264,14808
t14270,RecvInput,2947284688,2947284716,28
d0
t11632,SendDistance,2947353040,2947457748,104708
t14271,RecvInput,2947489732,2947489756,24
t14272,RecvInput,2947711920,2947711944,24
d138
t11633,SendDistance,2947756752,2947771752,15000
t14273,RecvInput,2947916980,2947917004,24
d0
t11634,SendDistance,2947985332,2948090044,104712
t14274,RecvInput,2948122028,2948122056,28
t14275,RecvInput,2948344216,2948344240,24
d144
t11635,SendDistance,2948389044,2948404372,15328
t14276,RecvInput,2948549276,2948549300,24
d0
t11636,SendDistance,2948617628,2948722336,104708
t14277,RecvInput,2948754320,2948754348,28
t14278,RecvInput,2948976508,2948976532,24
d150
t11637,SendDistance,2949021340,2949037016,15676
t14279,RecvInput,2949181572,2949181596,24
d339
t11638,SendDistance,2949249924,2949276828,26904
t14280,RecvInput,2949386628,2949386652,24
d337
t11639,SendDistance,2949489172,2949515924,26752
t14281,RecvInput,2949591720,2949591744,24
t91,SendWeatherData,2949677168,2949713480,36312
d155
t11640,SendDistance,2949728428,2949770812,42384
t14282,RecvInput,2949796772,2949796796,24
t14283,RecvInput,2950036032,2950036060,28
d0
t11641,SendDistance,2950080864,2950185592,104728
t14284,RecvInput,2950241108,2950241136,28
d162
t11642,SendDistance,2950394920,2950411312,16392
t14285,RecvInput,2950446184,2950446208,24
t14286,RecvInput,2950668356,2950668384,28
d165
t11643,SendDistance,2950713184,2950729756,16572
t14287,RecvInput,2950873432,2950873460,28
d165
t11644,SendDistance,2950941796,2950958376,16580
t14288,RecvInput,2951078508,2951078532,24
d170
t11645,SendDistance,2951163952,2951180792,16840
t14289,RecvInput,2951283568,2951283592,24
d335
t11646,SendDistance,2951386120,2951412744,26624
t14290,RecvInput,2951488656,2951488684,28
d186
t11647,SendDistance,2951625380,2951643192,17812
t14291,RecvInput,2951693728,2951693752,24
t14292,RecvInput,2951898816,2951898840,24
d0
t11648,SendDistance,2951943648,2952048376,104728
t14293,RecvInput,2952103888,2952103912,24
d184
t11649,SendDistance,2952257700,2952275368,17668
t14294,RecvInput,2952308960,2952308988,28
t14295,RecvInput,2952531136,2952531160,24
d0
t11650,SendDistance,2952575968,2952680696,104728
t14296,RecvInput,2952736208,2952736232,24
d216
t11651,SendDistance,2952890020,2952909600,19580
t14297,RecvInput,2952941280,2952941304,24
