t596,SendDistance,142462660,142472800,10140
t689,RecvInput,142548128,142548152,24
t597,SendDistance,142684872,142694996,10124
t690,RecvInput,142753240,142753264,24
t598,SendDistance,142907056,142917272,10216
t691,RecvInput,142958324,142958352,28
t692,RecvInput,143163440,143163468,28
t599,SendDistance,143204104,143214256,10152
t693,RecvInput,143368548,143368576,28
t600,SendDistance,143419820,143435712,15892
t694,RecvInput,143573640,143573664,24
t601,SendDistance,143642000,143652188,10188
t695,RecvInput,143778744,143778768,24
t602,SendDistance,143864212,143874448,10236
t696,RecvInput,143983868,143983892,24
t603,SendDistance,144086412,144096604,10192
t697,RecvInput,144188960,144188984,24
t604,SendDistance,144308592,144318760,10168
t698,RecvInput,144394060,144394088,28
t605,SendDistance,144530808,144540944,10136
t699,RecvInput,144599188,144599212,24
t606,SendDistance,144753008,144763492,10484
t700,RecvInput,144804280,144804308,28
t701,RecvInput,145009388,145009416,28
t607,SendDistance,145050052,145060216,10164
t702,RecvInput,145214504,145214532,28
t608,SendDistance,145265788,145275900,10112
t703,RecvInput,145419604,145419628,24
t609,SendDistance,145487968,145498056,10088
t704,RecvInput,145624696,145624720,24
t610,SendDistance,145710164,145721280,11116
t705,RecvInput,145829816,145829844,28
t611,SendDistance,145932376,145942488,10112
t706,RecvInput,146034924,146034948,24
t612,SendDistance,146154560,146165724,11164
t707,RecvInput,146240016,146240040,24
t613,SendDistance,146376760,146388088,11328
t708,RecvInput,146445140,146445164,24
t614,SendDistance,146598972,146609348,10376
t709,RecvInput,146650248,146650272,24
t710,RecvInput,146855344,146855372,28
t615,SendDistance,146896012,146911884,15872
t711,RecvInput,147060448,147060476,28
t616,SendDistance,147128824,147139916,11092
t712,RecvInput,147265568,147265596,28
t617,SendDistance,147351016,147362100,11084
t713,RecvInput,147470652,147470676,24
t618,SendDistance,147573200,147584348,11148
t714,RecvInput,147675760,147675784,24
t619,SendDistance,147795412,147805856,10444
t715,RecvInput,147880872,147880896,24
t620,SendDistance,148017596,148028820,11224
t716,RecvInput,148085960,148085988,28
t621,SendDistance,148239784,148250976,11192
t717,RecvInput,148291072,148291096,24
t718,RecvInput,148496188,148496216,28
t622,SendDistance,148536860,148548052,11192
t719,RecvInput,148701268,148701292,24
t623,SendDistance,148752540,148763656,11116
t720,RecvInput,148906368,148906396,28
t624,SendDistance,148974744,148985944,11200
t721,RecvInput,149111488,149111516,28
t625,SendDistance,149196944,149208112,11168
t722,RecvInput,149316580,149316604,24
t626,SendDistance,149419120,149430232,11112
t723,RecvInput,149521680,149521708,28
t627,SendDistance,149641332,149657148,15816
t724,RecvInput,149726800,149726828,28
t628,SendDistance,149863528,149879276,15748
t725,RecvInput,149931896,149931920,24
t629,SendDistance,150085708,150096220,10512
t726,RecvInput,150136996,150137020,24
t727,RecvInput,150342120,150342148,28
